,pearson
ENSG00000181626,0.11705599077291237
ENSG00000283288,-0.02982126654198107
ENSG00000122136,0.5600318677781759
ENSG00000065548,0.14199361276293737
ENSG00000108946,0.07477735760148266
ENSG00000124383,0.17789859736994024
ENSG00000169862,-0.0025135463840393717
ENSG00000171747,-0.003491871450797542
ENSG00000180251,-0.14056260874101578
ENSG00000123810,0.2244329043958098
ENSG00000070061,0.24751989903660532
ENSG00000165355,
ENSG00000215021,0.07733791423990018
ENSG00000275969,0.1035853367957224
ENSG00000114405,0.09667872116083262
ENSG00000172288,
ENSG00000221978,0.039454345392611834
ENSG00000164089,0.06375720317572829
ENSG00000196778,-0.058638138038983045
ENSG00000165521,0.1031183375531671
ENSG00000213995,0.2685430363152829
ENSG00000101194,0.21014931270012355
ENSG00000166862,0.1043941608906873
ENSG00000112984,-0.0645732945592776
ENSG00000143776,0.039643035533144036
ENSG00000133657,-0.022647085538464676
ENSG00000149657,0.008561179779427164
ENSG00000203880,0.2596251460218529
ENSG00000204936,0.15154482579489292
ENSG00000164327,-0.012101882881396395
ENSG00000204918,
ENSG00000104388,-0.03052298893462354
ENSG00000273802,-0.005973838374246969
ENSG00000197177,0.03830700798570937
ENSG00000117751,-5.583335167674841e-06
ENSG00000156709,
ENSG00000142623,0.03698297289232433
ENSG00000278540,0.16356310186563747
ENSG00000184584,0.053814720057563624
ENSG00000248329,0.08596274500904119
ENSG00000003400,0.02481248129878591
ENSG00000168267,0.0628509714290187
ENSG00000171136,0.09565603770089166
ENSG00000177212,0.042635705934093424
ENSG00000066230,0.32980920352976195
ENSG00000136110,0.06592042866506398
ENSG00000178057,-0.05859030821400602
ENSG00000137975,0.061775290847482636
ENSG00000204694,0.05075346539043244
ENSG00000113522,-0.08749336257770707
ENSG00000160213,0.07536341266023443
ENSG00000099624,0.08093184816169996
ENSG00000137942,0.07431346776918
ENSG00000157326,0.3481484795805938
ENSG00000123572,
ENSG00000149564,-0.014794266325383193
ENSG00000153187,-0.06011382258570712
ENSG00000270601,0.05063902049746001
ENSG00000163930,-0.038542937950866954
ENSG00000188334,0.06281628479569511
ENSG00000213281,0.037465168206311406
ENSG00000002549,0.331338575929119
ENSG00000166664,0.2423392389016923
ENSG00000047578,-0.050497838256364454
ENSG00000119632,0.38113223201211566
ENSG00000132330,0.3737451769509823
ENSG00000157014,0.16571701744482786
ENSG00000161999,-0.1487622984320233
ENSG00000168066,0.1307552540059658
ENSG00000178053,0.1536960499681473
ENSG00000104154,0.02154443406925083
ENSG00000158497,0.23515738700361016
ENSG00000186184,0.25687728715600683
ENSG00000105607,0.5679372720113668
ENSG00000125879,-0.08616470942055843
ENSG00000104611,0.20149493398505683
ENSG00000134986,-0.05727691179897102
ENSG00000213760,0.13005485253705198
ENSG00000215274,
ENSG00000167524,-0.007555747568385788
ENSG00000137522,-0.04529412170126789
ENSG00000118160,0.07862660066873903
ENSG00000108950,0.042030216561276326
ENSG00000255398,-0.09742696253652883
ENSG00000149926,-0.008249524133925518
ENSG00000160917,0.183494256350975
ENSG00000198838,-0.013953501971510986
ENSG00000103266,-0.06057786742288266
ENSG00000179029,0.03575687127052561
ENSG00000138468,0.198127051414009
ENSG00000140682,0.09243978510827162
ENSG00000161944,-0.025183428987401765
ENSG00000244476,-0.012226214792120136
ENSG00000091428,-0.041714492054214625
ENSG00000167562,0.03857492534483441
ENSG00000171133,0.1238156463586377
ENSG00000164197,0.37187087088636894
ENSG00000106025,
ENSG00000074276,0.11712488382834267
ENSG00000128284,-0.0053882009658318426
ENSG00000106304,-0.03185234816828421
ENSG00000248920,
ENSG00000143183,0.06398222751201521
ENSG00000181786,0.10493905497943729
ENSG00000117226,0.4896558215602832
ENSG00000161036,0.22191067778867304
ENSG00000253537,0.16672298694321633
ENSG00000178585,0.06739292339142161
ENSG00000184261,0.12360810004075803
ENSG00000164932,0.0741984254403055
ENSG00000111877,0.19401959624804266
ENSG00000123933,0.0066974539677084055
ENSG00000186638,0.20372923117369068
ENSG00000169641,0.32449012916194653
ENSG00000204887,0.024895890626691633
ENSG00000119698,0.2322466779263366
ENSG00000165443,0.02903812022787154
ENSG00000122008,0.03895067395357199
ENSG00000138399,0.36227049798536337
ENSG00000138185,0.060060574630293365
ENSG00000229415,0.05842099889524108
ENSG00000174669,0.022724915578161226
ENSG00000180777,0.1460190579026376
ENSG00000113578,0.10237014087439761
ENSG00000138162,0.07229373922595744
ENSG00000138604,0.10870978843175415
ENSG00000198034,
ENSG00000100726,0.3241283740849837
ENSG00000144648,0.1863670664194563
ENSG00000133134,
ENSG00000148459,-0.09072646272359464
ENSG00000173653,0.2200498033147483
ENSG00000177600,0.1200371013285848
ENSG00000101188,0.25414993017953474
ENSG00000119408,0.0011924577585843421
ENSG00000158373,0.17158346625980808
ENSG00000257743,0.0841207608557956
ENSG00000254636,0.15111840650151714
ENSG00000100060,0.08352514869647398
ENSG00000110675,0.018413141680968716
ENSG00000131242,0.15607168625798856
ENSG00000178752,0.007652064239149308
ENSG00000115942,0.19503686122240932
ENSG00000164494,0.020209830752550697
ENSG00000099338,0.10811409422892962
ENSG00000168995,0.12221200377952483
ENSG00000212721,-0.04413376549930186
ENSG00000263429,0.052514819056087625
ENSG00000213639,0.28039499464369816
ENSG00000130649,0.216703564051636
ENSG00000175344,-0.025969009804979955
ENSG00000112685,0.18591305812075262
ENSG00000183023,0.056306529269657374
ENSG00000162076,0.16307050746909854
ENSG00000129071,0.02469870658735337
ENSG00000188015,0.09924415753571128
ENSG00000145826,-0.01640310405523456
ENSG00000167526,0.21495172141945068
ENSG00000103343,-0.030091761927140595
ENSG00000153317,0.14227850181436713
ENSG00000214642,
ENSG00000115750,-0.09950753825425596
ENSG00000157259,0.1500462770502263
ENSG00000197299,0.0027203943339735442
ENSG00000122877,
ENSG00000156504,
ENSG00000184465,0.37390766876451936
ENSG00000204822,0.05909993564674425
ENSG00000147003,
ENSG00000160075,0.23095754406768954
ENSG00000146757,-0.01186239509817124
ENSG00000106723,0.04846961357608663
ENSG00000150361,0.3329818003061983
ENSG00000153982,0.08864942974833945
ENSG00000181163,0.014330768510949877
ENSG00000135424,0.294094771054463
ENSG00000102383,
ENSG00000115556,0.18463479664974652
ENSG00000070614,0.07880917611270935
ENSG00000055955,0.5607783888422745
ENSG00000122140,-0.058409238866307785
ENSG00000130706,-0.045919623563013455
ENSG00000175595,
ENSG00000136271,0.00013540185396448273
ENSG00000187627,0.15915890301947277
ENSG00000165912,0.002395231317911691
ENSG00000180219,-0.011783218493582878
ENSG00000166323,-0.030311288950852902
ENSG00000112367,0.1642724672661834
ENSG00000188393,0.56934207178208
ENSG00000172146,-0.014070587887802799
ENSG00000272573,-0.056814962208312364
ENSG00000143344,
ENSG00000171487,-0.014633644255159221
ENSG00000188735,0.17236275273180662
ENSG00000156510,0.2878726163548399
ENSG00000102753,0.012112455940639838
ENSG00000081059,0.09205892711326216
ENSG00000109762,-0.02009127121444213
ENSG00000138614,0.0922411980490565
ENSG00000153930,0.04490513269175161
ENSG00000153956,0.032480766195253405
ENSG00000111846,0.11694921004925236
ENSG00000145569,0.11448326278110531
ENSG00000196092,-0.09639105993588704
ENSG00000136379,0.09415839480659983
ENSG00000185559,-0.0964644549309838
ENSG00000103150,-0.025390092902341642
ENSG00000075673,0.1824614864195428
ENSG00000178096,0.1348099932270329
ENSG00000186417,-0.019808290804315384
ENSG00000125652,0.12108982846787734
ENSG00000131171,
ENSG00000153283,0.07701796017801786
ENSG00000057657,-0.12315996327983081
ENSG00000177191,-0.034073557428595656
ENSG00000088986,0.06642219067901854
ENSG00000101986,
ENSG00000119725,0.12301108030271303
ENSG00000197457,0.17387570612157363
ENSG00000213759,-0.017455233046367775
ENSG00000162733,0.2828613452879008
ENSG00000185630,-0.02907924093460118
ENSG00000116525,0.0934637231257804
ENSG00000129465,-0.027800839703416867
ENSG00000100575,0.0561942356047378
ENSG00000198799,-0.028340525222762026
ENSG00000127824,0.07658290191945233
ENSG00000136874,-0.09265870808151927
ENSG00000116299,0.1014842457836353
ENSG00000078579,0.10669511526842955
ENSG00000171199,-0.021363581529766355
ENSG00000237693,
ENSG00000113657,0.13765333532573845
ENSG00000133246,0.1411403249923734
ENSG00000173157,
ENSG00000123561,
ENSG00000101017,0.2619894230249472
ENSG00000143469,0.02920743686024224
ENSG00000108231,
ENSG00000173068,-0.004107164227842491
ENSG00000008441,-0.0663788436339858
ENSG00000203772,0.13162964619746886
ENSG00000158716,0.12022199892147731
ENSG00000175311,0.0076803946237492884
ENSG00000198598,0.05981508345173574
ENSG00000188316,0.14739010998240784
ENSG00000082556,0.1035928872359709
ENSG00000186912,
ENSG00000166523,0.19210916458384733
ENSG00000135924,-0.047609043214912716
ENSG00000188886,-0.07286704117055716
ENSG00000237763,
ENSG00000130950,0.09792655613055826
ENSG00000137691,0.058960639307570895
ENSG00000102003,
ENSG00000150433,0.27435154622760316
ENSG00000183807,0.3994970621569492
ENSG00000265681,-0.02105855675216096
ENSG00000111452,0.18396299994430693
ENSG00000196453,0.009744882887195702
ENSG00000205002,0.3676111272752752
ENSG00000167779,-0.004047068477652233
ENSG00000119537,0.0971225194464832
ENSG00000204315,0.12983302054996457
ENSG00000136152,0.04557739567170473
ENSG00000174697,-0.017717870069570634
ENSG00000088876,0.1337971272470837
ENSG00000130749,0.06162500810777691
ENSG00000172936,-0.013849895934642194
ENSG00000206150,0.07346744565893232
ENSG00000109851,
ENSG00000128606,0.12556284952523405
ENSG00000134259,-0.06911247166965728
ENSG00000106536,0.023789015946556524
ENSG00000140451,0.26065556998252415
ENSG00000136521,0.08042272764665377
ENSG00000162384,0.46547775443138395
ENSG00000178229,-0.034630474532374916
ENSG00000198947,
ENSG00000151136,
ENSG00000275183,0.12442760292734259
ENSG00000135917,0.25930781204585085
ENSG00000204710,
ENSG00000101596,0.07528008266115198
ENSG00000172578,0.10727872751866517
ENSG00000185043,0.22609959965707563
ENSG00000141622,-0.02164079855143152
ENSG00000188817,0.22779638029930072
ENSG00000221909,0.044508277110618
ENSG00000091164,0.02630500893952789
ENSG00000128917,
ENSG00000170425,0.20650997941238883
ENSG00000054690,0.06246595820681451
ENSG00000146409,-0.09006913978880497
ENSG00000158571,
ENSG00000186230,0.744857411907929
ENSG00000086544,0.034661038360759594
ENSG00000196743,-0.014260217556150138
ENSG00000159182,0.016225456992223157
ENSG00000169251,0.1303831628975201
ENSG00000146830,0.3706792155613938
ENSG00000178425,0.0826939739562122
ENSG00000101856,
ENSG00000089505,0.13909494193365404
ENSG00000148848,0.027207472035401477
ENSG00000141449,0.13786988957048776
ENSG00000149571,0.07076759149357978
ENSG00000163794,0.04376162334819665
ENSG00000273749,0.10842104611339802
ENSG00000070770,-0.09010980209872416
ENSG00000203760,0.1478143508058119
ENSG00000099817,0.5158571690840357
ENSG00000235631,
ENSG00000186787,
ENSG00000196152,0.05482175045885568
ENSG00000105204,0.1929734160693778
ENSG00000173762,-0.06626999594275727
ENSG00000170967,0.00010195128422442468
ENSG00000169682,-0.07527857530595491
ENSG00000138375,0.26753013190193625
ENSG00000128394,0.05592623789972535
ENSG00000003096,
ENSG00000189144,0.02214040574869107
ENSG00000220008,-0.057838469578066556
ENSG00000132026,0.002388545941554448
ENSG00000169413,-0.15286503641775567
ENSG00000106560,0.14391047117506545
ENSG00000171873,0.31553508612940756
ENSG00000154269,0.11987257702717573
ENSG00000127948,0.13255938622814378
ENSG00000155016,0.13872817158520795
ENSG00000198933,0.10611890914258135
ENSG00000243073,0.030975820131874103
ENSG00000222014,0.4831466554550376
ENSG00000204291,
ENSG00000174748,0.11785904385053703
ENSG00000131115,0.045290855632351634
ENSG00000058063,0.07006972390541491
ENSG00000110200,0.06483694189352773
ENSG00000213416,-0.03927756996342677
ENSG00000142864,0.13597287322501989
ENSG00000099795,0.037917900863461994
ENSG00000111726,0.09352777802153672
ENSG00000143595,0.02899324748256108
ENSG00000168282,-0.02932716205631753
ENSG00000204366,0.013699913918967577
ENSG00000016602,0.1852983639844324
ENSG00000121879,0.0968727775902857
ENSG00000139263,0.005983224918838518
ENSG00000154127,-0.08391295387728612
ENSG00000131165,0.155501209544495
ENSG00000281106,0.05532791645105375
ENSG00000116176,0.12394105313629847
ENSG00000116194,0.15269416237966044
ENSG00000141934,0.18277136625005436
ENSG00000172426,0.03464342200160551
ENSG00000046651,
ENSG00000013573,0.8392773165198335
ENSG00000187612,
ENSG00000265808,-0.05067350316287497
ENSG00000240021,-0.0622552061304665
ENSG00000110274,0.22753393403425665
ENSG00000117118,-0.0647733226056953
ENSG00000119862,0.07381516009950445
ENSG00000204195,
ENSG00000146426,-0.016170354581288036
ENSG00000107443,-0.1418557396588955
ENSG00000139144,0.09982790817450438
ENSG00000197860,0.03479838935384655
ENSG00000179817,0.00906076398142185
ENSG00000104221,0.033913776861114596
ENSG00000168032,0.29748386110623504
ENSG00000235169,0.01517057703909426
ENSG00000180919,0.0674814020230191
ENSG00000127603,0.11968180560148649
ENSG00000011009,
ENSG00000164506,0.2159906314559184
ENSG00000014216,-0.11736484528455932
ENSG00000104833,0.015119241440758172
ENSG00000110169,0.0533552548474409
ENSG00000113212,0.31186155128839116
ENSG00000163792,0.0034558916429448597
ENSG00000172380,0.13411073832765746
ENSG00000255181,0.02562833060536432
ENSG00000067082,0.05901239877514777
ENSG00000102104,
ENSG00000141349,0.0932229674733389
ENSG00000239779,0.10591753956379042
ENSG00000187889,0.051695783876451594
ENSG00000178921,0.24646053707074494
ENSG00000100626,0.07545933792703935
ENSG00000123307,
ENSG00000273045,0.01963832377625093
ENSG00000181894,
ENSG00000122218,-0.32757679242307247
ENSG00000120149,-0.019472657981883572
ENSG00000130766,-0.039751519514895514
ENSG00000162543,0.02593335141772009
ENSG00000158125,-0.053628751902500625
ENSG00000180834,0.015374920822613596
ENSG00000144820,0.8505001566082483
ENSG00000188004,0.45559123243089117
ENSG00000205978,0.22223631171160607
ENSG00000147853,0.2949783745047072
ENSG00000163606,0.1797939314579154
ENSG00000180694,0.10652481085690203
ENSG00000102362,
ENSG00000114767,-0.12314499985826902
ENSG00000175866,-0.018394560379286676
ENSG00000178878,0.0010804679278544303
ENSG00000166961,0.09792722594891477
ENSG00000049656,-0.06710619233213767
ENSG00000150991,0.11334333931570406
ENSG00000142546,
ENSG00000090020,-0.09735914871643717
ENSG00000166736,0.15006281180417386
ENSG00000077232,0.09928070914075475
ENSG00000112697,0.14049843494950273
ENSG00000186106,0.02365406066104506
ENSG00000204525,0.39481858401009307
ENSG00000132792,0.019840913780973354
ENSG00000258484,0.02875160942763038
ENSG00000101680,0.12983079177008938
ENSG00000168237,0.18676244444240317
ENSG00000120705,0.07987188741069766
ENSG00000125898,0.14159846609900478
ENSG00000114770,0.13729871469777033
ENSG00000105953,0.08344505306187101
ENSG00000081760,0.18111344978950034
ENSG00000164307,0.38803180746925625
ENSG00000188828,
ENSG00000102178,
ENSG00000100024,0.37107061294379434
ENSG00000114200,0.16757039264738735
ENSG00000197386,
ENSG00000167642,0.1355791548671503
ENSG00000158711,0.2330855622938506
ENSG00000127831,0.047067660847332764
ENSG00000149634,0.040255756904739426
ENSG00000147246,
ENSG00000162062,0.1698682323438579
ENSG00000162595,-0.1324957027569869
ENSG00000166501,0.087346997605759
ENSG00000163644,-0.016690784626777144
ENSG00000172073,-0.10006208746431858
ENSG00000112118,0.021959854806699403
ENSG00000146049,0.04640227139383093
ENSG00000060718,0.1168981649804396
ENSG00000119689,0.06717507547955927
ENSG00000172935,0.11281083253968309
ENSG00000255561,-0.07928287180115887
ENSG00000129226,-0.09522990170293995
ENSG00000100448,-0.030691630348441593
ENSG00000172377,-0.030779850140289625
ENSG00000231068,
ENSG00000164300,0.17970747030209555
ENSG00000115520,0.08543559359715283
ENSG00000120333,0.03403057536585597
ENSG00000006607,0.40449032280842323
ENSG00000214097,0.04310322299464527
ENSG00000198963,-0.1464242647021875
ENSG00000153246,0.030473297562888628
ENSG00000166170,-0.15231908268964323
ENSG00000172009,0.24542818089658733
ENSG00000015568,
ENSG00000107551,0.07558896909213447
ENSG00000182173,0.07696222491274105
ENSG00000139547,0.03696119461419435
ENSG00000165630,0.10598556389074716
ENSG00000115310,0.09410602343811386
ENSG00000164530,0.15449000023315176
ENSG00000214216,0.006666304677801882
ENSG00000168158,-0.004625479529440875
ENSG00000101280,0.012164133236283993
ENSG00000136319,-0.19657713994389994
ENSG00000186146,
ENSG00000101311,0.06747354777864455
ENSG00000125772,0.010867225782908871
ENSG00000144410,-0.0017934364356376655
ENSG00000122376,0.3194877565555042
ENSG00000137936,-0.06442676545357562
ENSG00000169991,0.012963507747476372
ENSG00000151366,0.1282515166781656
ENSG00000182379,-0.03590055667611939
ENSG00000185404,0.053083644942135216
ENSG00000213689,0.4236836739125901
ENSG00000233136,
ENSG00000004776,0.17553991745899697
ENSG00000276409,0.0132605585495047
ENSG00000138741,-0.0049087098551510895
ENSG00000147234,
ENSG00000102030,
ENSG00000172478,-0.016954771509947515
ENSG00000111639,0.10881609976901362
ENSG00000134748,0.03962587091535292
ENSG00000198369,0.00469483891122318
ENSG00000183977,0.08733648293420404
ENSG00000189182,
ENSG00000007545,0.0046610968279511625
ENSG00000182010,0.17971703563115285
ENSG00000160131,
ENSG00000157470,0.0001544348220382536
ENSG00000114209,0.18676646897029134
ENSG00000121871,0.16336043596048894
ENSG00000127663,-0.09460108542060253
ENSG00000140943,0.1695826997685176
ENSG00000198569,0.03207864090849233
ENSG00000100154,0.1075589773977288
ENSG00000065154,-0.014319175363412887
ENSG00000230257,-0.08479154272293286
ENSG00000119686,0.20037162877843706
ENSG00000183741,0.021859036790059065
ENSG00000135045,0.10614877066327646
ENSG00000175931,-0.0105144294321892
ENSG00000123505,0.027727346116557965
ENSG00000062096,
ENSG00000152578,0.022676385633472344
ENSG00000105669,0.26649536409324065
ENSG00000142684,-0.11157144213564159
ENSG00000182575,0.08999932903498295
ENSG00000205363,0.07855222057225404
ENSG00000188186,0.22522494954017744
ENSG00000100234,0.0712950484303245
ENSG00000172137,0.05566515310725711
ENSG00000136327,0.024099463777183222
ENSG00000107758,0.026474495173591694
ENSG00000279169,
ENSG00000187094,0.028752319561429398
ENSG00000158467,0.03682096747735071
ENSG00000124701,0.01913960549185703
ENSG00000139651,-0.04627448267580172
ENSG00000164244,-0.07963679388644002
ENSG00000173614,0.02106625571964437
ENSG00000241553,0.11079286921266265
ENSG00000131652,0.03303532919820143
ENSG00000102471,0.11885823633304307
ENSG00000064763,0.0550838356050009
ENSG00000274211,-0.019137675867194556
ENSG00000137843,-0.027927366487467888
ENSG00000250821,0.1089548757788667
ENSG00000149716,0.07336471039152132
ENSG00000148824,0.38007224634596015
ENSG00000204930,0.1727340265338864
ENSG00000181938,
ENSG00000197872,-0.007245323565417586
ENSG00000111215,0.3086619559372721
ENSG00000141433,0.004115512948574887
ENSG00000081842,0.29124689246764157
ENSG00000119333,-0.03960600775650133
ENSG00000159403,0.147563578438642
ENSG00000050130,-0.007233585183815876
ENSG00000184281,0.145090988635999
ENSG00000167487,0.03205343040480572
ENSG00000108094,-0.055949069319595326
ENSG00000131050,-0.052034753222350794
ENSG00000158825,0.45219234674238795
ENSG00000241794,-0.020288564880718195
ENSG00000134184,0.5490866339677176
ENSG00000102445,0.28184359259047037
ENSG00000256980,0.49814560492802357
ENSG00000082213,0.16956189158787421
ENSG00000121903,0.01830551478290555
ENSG00000117155,0.11517099488226638
ENSG00000065989,0.02990100183962453
ENSG00000100528,0.2420118929733452
ENSG00000102053,
ENSG00000160323,0.3637276707588339
ENSG00000198252,-0.14025449702161608
ENSG00000284188,0.04258745195677724
ENSG00000164164,0.06945749189417508
ENSG00000214279,0.31535291568162427
ENSG00000148229,0.20585051980254948
ENSG00000169902,0.11804894197680685
ENSG00000204427,0.04010908262823817
ENSG00000257949,0.2844243331234643
ENSG00000177556,0.08750184726790863
ENSG00000189181,0.057530262798332746
ENSG00000240432,-0.06853072584609393
ENSG00000197233,0.02516280444331016
ENSG00000073598,-0.06420544228758268
ENSG00000168004,0.24654495507652496
ENSG00000197405,-0.0037718573352886627
ENSG00000080200,0.13961983463948213
ENSG00000080815,-0.05835224572171138
ENSG00000133878,0.034411892935383256
ENSG00000175390,0.0032827070063108296
ENSG00000111540,0.09690284560539406
ENSG00000138709,-0.0629963104256914
ENSG00000205542,
ENSG00000174231,0.043941950765802346
ENSG00000075413,0.1413661045496275
ENSG00000164171,0.22350025973542795
ENSG00000109171,0.10245441028650654
ENSG00000092148,0.0007761749783576997
ENSG00000144445,-0.03513572092265693
ENSG00000082258,0.19970665919397163
ENSG00000155875,0.07967417800121726
ENSG00000116882,0.047713744685156406
ENSG00000166402,0.008825172320752472
ENSG00000059915,0.04727623938659823
ENSG00000128271,0.01922422396777243
ENSG00000180884,0.14705493316683743
ENSG00000196776,-0.005949339305029267
ENSG00000087111,0.03956260864110524
ENSG00000100650,-0.016908785292553602
ENSG00000109685,0.07819910674947811
ENSG00000128274,0.18008646556803953
ENSG00000163492,0.05811800282247398
ENSG00000074211,-0.0011772522968428942
ENSG00000128965,0.050702859739144415
ENSG00000108786,0.15313189925092707
ENSG00000183395,-0.17278767951214746
ENSG00000183801,-0.04831301447842799
ENSG00000152953,-0.01702457076742992
ENSG00000155957,-0.18870626632738702
ENSG00000197603,0.14241920451389434
ENSG00000077279,
ENSG00000138119,-0.02048528265920278
ENSG00000105784,0.049185935806751055
ENSG00000143761,-0.024807276385674298
ENSG00000223510,0.04312224453046069
ENSG00000139990,-0.015360950355553162
ENSG00000133256,0.1260339376482077
ENSG00000226023,
ENSG00000163518,0.009958955031742656
ENSG00000175514,0.03945436376146508
ENSG00000141668,0.05852042891590858
ENSG00000177853,-0.13560382266464507
ENSG00000141161,-0.008434314607149891
ENSG00000099866,0.487350216209383
ENSG00000124212,0.19074034382864985
ENSG00000163754,0.21641586966683296
ENSG00000198892,0.3707070911322384
ENSG00000204386,0.12935127508440297
ENSG00000182831,0.06168304210802403
ENSG00000132881,0.22008262419464214
ENSG00000185818,0.026451233350182814
ENSG00000101152,0.06945036703791119
ENSG00000174684,0.09484744997141462
ENSG00000179165,
ENSG00000179431,-0.08682291943301386
ENSG00000197838,
ENSG00000189401,
ENSG00000183092,-0.070591078512847
ENSG00000155850,-0.04268667746433864
ENSG00000125910,0.19779928492229398
ENSG00000118729,-0.0905331292796679
ENSG00000114124,0.20090751641650428
ENSG00000133328,0.03768790782455949
ENSG00000105778,0.00881676979759274
ENSG00000143952,
ENSG00000101473,0.22837754542768335
ENSG00000132692,0.1441133705222985
ENSG00000156787,0.10492991843718187
ENSG00000157227,0.05527342650560611
ENSG00000164022,0.09859380262339473
ENSG00000184144,-0.027762789963326193
ENSG00000277870,
ENSG00000142733,0.17681791116113804
ENSG00000179477,0.1701472735631111
ENSG00000145386,-0.003964032595825381
ENSG00000081853,0.013712008423673403
ENSG00000170248,-0.05938541823640516
ENSG00000145494,-0.016812754565267072
ENSG00000183918,
ENSG00000078618,0.11398449789464615
ENSG00000100417,0.13742522288871561
ENSG00000183283,0.07939808205231064
ENSG00000230453,0.2786874927418429
ENSG00000196531,0.04625035082973758
ENSG00000134207,0.05681699998103745
ENSG00000169684,0.63983413100026
ENSG00000162402,0.09521015585894042
ENSG00000071189,-0.07040297928819422
ENSG00000213799,0.09047519207965996
ENSG00000241241,-0.056858063008931245
ENSG00000133193,-0.06352277957800817
ENSG00000183423,0.22057681519103953
ENSG00000101493,0.026108345889439985
ENSG00000171621,0.12458262808806267
ENSG00000185627,0.40583855514026934
ENSG00000179532,-0.08583832222980482
ENSG00000179133,0.23840078049342117
ENSG00000108219,-0.014620533233595082
ENSG00000119508,-0.15909383665976873
ENSG00000283776,0.0288099106912574
ENSG00000283599,
ENSG00000140522,0.1897534199172594
ENSG00000173218,0.005838416420143051
ENSG00000130876,0.04541923312708712
ENSG00000105205,-0.0496853290160121
ENSG00000146555,0.1422099744367219
ENSG00000152795,-0.03557330225238733
ENSG00000187017,0.05235537104888384
ENSG00000114316,0.04280378619027217
ENSG00000081870,-0.06282561000006215
ENSG00000071994,0.3253773274147066
ENSG00000070087,0.03852688711825182
ENSG00000108001,0.081138320801667
ENSG00000131966,0.3093860143271966
ENSG00000171234,0.03011118859432151
ENSG00000130255,0.17282292800616028
ENSG00000166535,0.10889980297908611
ENSG00000187630,0.406192410201194
ENSG00000198331,-0.04602521637100208
ENSG00000185730,0.06888054936474484
ENSG00000219438,-0.0027317680649875144
ENSG00000106302,0.01572605585610565
ENSG00000161996,-0.10588232875706258
ENSG00000162627,0.06612021780289612
ENSG00000164742,0.019430916491484568
ENSG00000132604,0.11541857108919702
ENSG00000136802,0.10499363243513396
ENSG00000148429,0.17182036124410371
ENSG00000171180,0.16975740175689502
ENSG00000170469,0.15037385496335157
ENSG00000128309,0.032366341341652685
ENSG00000129744,0.14461067536366318
ENSG00000138207,0.030502801181437805
ENSG00000120210,0.01919651581269268
ENSG00000166448,0.051428779238344824
ENSG00000167842,0.32603113683861945
ENSG00000023839,0.06313876172564926
ENSG00000183808,-0.0063333603709376345
ENSG00000135451,-0.015270808403895435
ENSG00000179083,
ENSG00000163162,0.4324675908521264
ENSG00000131188,0.048817942825138544
ENSG00000011600,-0.038634254041170435
ENSG00000131634,-0.04190891174015648
ENSG00000147174,
ENSG00000248767,0.05953617545784793
ENSG00000162032,0.11395328190700968
ENSG00000137203,0.12245741312202515
ENSG00000116678,0.06863301132151362
ENSG00000125356,
ENSG00000139174,-0.06952873831018783
ENSG00000143507,-0.02699227967149705
ENSG00000203805,0.10728514509513225
ENSG00000253846,0.1513758857571318
ENSG00000261787,-0.08144068099267211
ENSG00000224107,
ENSG00000119559,-0.10302879646199166
ENSG00000058600,-0.027239494559628652
ENSG00000100249,0.04443385907282919
ENSG00000143373,0.04534840094469682
ENSG00000160050,
ENSG00000167110,0.07243523517184405
ENSG00000181092,0.06132220955072476
ENSG00000120437,0.11800679146067104
ENSG00000197958,0.5183573836454618
ENSG00000169621,
ENSG00000198113,0.027371490593708518
ENSG00000172661,0.2695459554112699
ENSG00000182168,-0.049723367970125706
ENSG00000204060,0.04788726285936677
ENSG00000133048,0.1407519414095702
ENSG00000162736,0.0035018096340490162
ENSG00000162444,0.04950202513283081
ENSG00000138081,-0.13507244076238267
ENSG00000145868,0.07138419865950409
ENSG00000244274,-0.021204270533080032
ENSG00000103035,0.11655093411908544
ENSG00000071539,-0.035745093335763194
ENSG00000123240,0.19985899024305281
ENSG00000168077,-0.04654219321229434
ENSG00000184058,0.10985907540304662
ENSG00000125037,-0.03365320161444145
ENSG00000188554,0.18770282791895837
ENSG00000227059,-0.056908624049158765
ENSG00000111404,-0.018072340002012813
ENSG00000014919,0.22255665913444242
ENSG00000057704,0.02069046278101623
ENSG00000125498,-0.03078389566007154
ENSG00000092208,0.051488666059994435
ENSG00000159625,0.08457327214472303
ENSG00000164211,0.29858200122295725
ENSG00000160336,0.40614079956817645
ENSG00000106789,0.29646457805411747
ENSG00000176454,-0.061215054920137686
ENSG00000184254,0.053147239116625666
ENSG00000257335,0.2637498364284462
ENSG00000063015,-0.005591971309343392
ENSG00000102387,
ENSG00000114378,0.23817344204022575
ENSG00000138642,0.08403822210580739
ENSG00000106399,0.021360133590170353
ENSG00000151693,0.07458543232660722
ENSG00000115163,0.03467298224784682
ENSG00000165949,-0.007922829305554574
ENSG00000182095,0.019515037091406583
ENSG00000163297,-0.040592223926700324
ENSG00000173627,-0.09909345529239241
ENSG00000198105,0.07970472175378797
ENSG00000184905,
ENSG00000105717,0.006841311516076191
ENSG00000130165,-0.1008710581809207
ENSG00000113070,
ENSG00000165660,-0.023634152783071266
ENSG00000165914,0.017430318787205957
ENSG00000166938,0.34150177574974755
