ensgs,train_pearson,val_pearson,test_pearson
ENSG00000197191,0.3356812132820042,0.2469605046328121,0.152903717289859
ENSG00000251012,0.0559202473736464,-0.1020730365330392,0.14387873831557
ENSG00000174938,0.1937423816804317,0.193294333618147,0.0691566232315941
ENSG00000134323,0.1197071605599514,0.1593338594678147,0.0327360860636839
ENSG00000132600,0.4198249222481169,0.4333759605365704,0.5095619524861721
ENSG00000081803,0.3088784300145776,0.2200297913984289,0.0154376592481455
ENSG00000127837,0.0973891631817481,-0.1284730272775995,-0.0979803557435981
ENSG00000105369,0.2258715226479225,0.2834058811147756,0.1026645524815928
ENSG00000280165,0.2069730616684139,0.1679677088175433,-0.0716140268325751
ENSG00000100139,0.3720983121184242,0.2565951560462562,0.282018127650858
ENSG00000113648,0.1051226065456817,0.1124104902379135,0.1545228717330095
ENSG00000132010,0.2382122390375444,0.196416291452838,-0.0277959381525501
ENSG00000107014,0.2051395082140573,0.1095422402829446,-0.1204421730614567
ENSG00000106648,0.1889571742354661,0.1564130675178999,0.2078602825923961
ENSG00000120659,0.2056894139292647,0.0717474623653139,0.0962126502792378
ENSG00000167580,0.3335662086299191,0.3361863798613596,-0.012380120857106
ENSG00000249967,0.0909968846765701,-0.0334013099853483,0.0413660611946067
ENSG00000186335,0.282594427914923,0.2310461216108045,-0.0119235124359149
ENSG00000147246,0.1393872906703825,0.0477360693680641,-0.1118341660683702
ENSG00000102858,0.4984321828870062,0.4378971536104483,0.3957863308297343
ENSG00000148602,0.2533506237173166,0.3304574865647555,-0.025539668347471
ENSG00000111490,0.3116509740050541,0.1815847162229784,-0.0356139421916442
ENSG00000204843,0.2652821776380003,0.1243872157330887,0.0435893395828656
ENSG00000115944,0.709195259255658,0.5984684355789689,0.7775098327660951
ENSG00000161217,0.3433433110307058,0.2089658994534917,0.1077232143265592
ENSG00000170128,0.151212508635508,0.0969972170004311,0.0971427652035594
ENSG00000170915,0.3032151998388052,0.3421956668061635,0.358823462487003
ENSG00000113211,0.329141662905054,0.2075343903883235,0.404264677954437
ENSG00000241598,0.3214147343525811,0.1558071525697754,0.1782656913370667
ENSG00000121766,0.1580268949747775,-0.0460268682526502,0.1702848448516798
ENSG00000121742,,,
ENSG00000120784,0.1458226985536081,0.2099886865977134,-0.0484764449666291
ENSG00000176102,0.1873175756845332,0.212604980745987,-0.1761382428480819
ENSG00000184939,,,
ENSG00000110665,0.2712624215124161,0.23152021158481,0.1381685332902669
ENSG00000124207,0.3298761184656295,0.1819421743087653,0.1517076669391942
ENSG00000177628,0.1362081553179454,0.1363034671784878,0.019007675590219
ENSG00000110092,0.3236311925578587,0.1448863382729484,-0.0047370831354054
ENSG00000188011,0.1834803409212699,0.2121715085133035,0.0720566963245978
ENSG00000081181,,,
ENSG00000183734,0.3550913399097671,0.2359357018107878,0.1288131021909471
ENSG00000182168,0.1117051312060238,0.0282385611943657,-0.0570883216247419
ENSG00000033030,0.0618450764205413,-0.098868486008391,-0.0313414537864991
ENSG00000163283,0.4055055350617513,0.1628286546409272,0.0716600311038905
ENSG00000255872,0.2219509514694528,0.146411024301798,0.0366878412437744
ENSG00000158195,0.2126801294134867,0.1558796034834815,0.0742212423100025
ENSG00000083635,0.2240086719895986,0.1550784404987482,0.4307579951557819
ENSG00000110066,0.1068835403893187,-0.0372348232099604,0.2406580111149428
ENSG00000215695,0.1069644681150778,-0.0466533924614658,-0.2062349988730214
ENSG00000131375,0.0758225250810039,-0.0373472322954922,-0.0330338068711513
ENSG00000177830,0.3481571097825239,0.2157252427627117,0.0226779961553852
ENSG00000187475,0.1533550621889697,0.0864199917079181,-0.2732341607936613
ENSG00000196517,0.3196795491437289,0.1445952006596254,0.0741589880839794
ENSG00000139835,,,
ENSG00000257115,0.1325651961078106,-0.1814774090774128,0.2023670553256937
ENSG00000235173,0.0494657961660853,-0.0863981336903294,-0.0502663373708781
ENSG00000090238,0.1401223804225854,0.0799001471905901,0.1042369826245802
ENSG00000100314,0.1858488892204379,0.0731914922092193,-0.0695199317342631
ENSG00000148832,0.3995202214861039,0.3671628700330493,0.212013317267057
ENSG00000147251,0.1032082465080747,0.2266233202432452,-0.1544361437742136
ENSG00000176399,0.3211572965268467,0.1955103564001503,0.0018042795191656
ENSG00000102760,0.2269984464447508,0.127489868241054,0.0657809034385946
ENSG00000173175,0.1705024501918276,0.1245279455118372,-0.0239678933742269
ENSG00000183791,0.1573228685429144,0.0227085161418432,0.1905409387936469
ENSG00000231051,,,
ENSG00000168005,0.2596359938976763,0.3634872847340859,-0.0577064240686596
ENSG00000155962,0.1695033415430751,0.1343741441557891,0.180052594572749
ENSG00000183269,0.0677033208381441,-0.0114120037905269,0.120374576751723
ENSG00000099260,0.0759099206448705,-0.0740607738276653,0.0578457887701583
ENSG00000065911,0.1432607404798325,0.2788739186400724,0.1879914714252447
ENSG00000176988,0.0944180212269094,0.1275363069131253,0.1841698191404087
ENSG00000109536,0.159130251210049,0.0700250350519884,-0.0902800272339835
ENSG00000228486,0.2615672532921407,0.1569151668677156,-0.0167613024673993
ENSG00000126391,0.0469851535729529,0.0406956946585337,0.1760980180804436
ENSG00000130119,0.2390716231702326,0.0293939713737421,0.1030648908487747
ENSG00000243646,0.627040572107854,0.6623264529724078,0.6905301149070836
ENSG00000122386,0.1788295029940961,0.1096715627144384,0.117220331234239
ENSG00000171773,0.2392540233241241,0.3906780850125707,0.2788571900063579
ENSG00000174173,0.0827663080517035,0.0959486940273386,-0.1201501855549615
ENSG00000169676,0.2445431240598327,0.2201419743618494,0.1681738091297119
ENSG00000198822,,,
ENSG00000117155,0.2315911613835907,0.1422363271057201,-0.0261075324414979
ENSG00000178229,0.2002674752276715,0.156309921154436,0.129197262236192
ENSG00000101019,0.2037983502801721,-0.0355289195500896,0.1265136308551519
ENSG00000184361,0.103808418400533,0.0562675081659634,-0.0551343004033542
ENSG00000185634,0.191221672234012,0.1521089391141221,-0.3085981735652022
ENSG00000188603,0.1593398086518214,0.1066087258893275,0.0789726902469759
ENSG00000143556,0.32188763461144,0.2055888691999019,0.0989340539916379
ENSG00000165782,0.1255357726750448,0.172328214803759,-0.0868116015558283
ENSG00000125818,0.1487121682496944,0.0288815399400346,0.2884977022606647
ENSG00000142657,0.0987872762578755,0.0827334720838455,0.1864202524816469
ENSG00000165271,0.6656298676466996,0.5462128184235712,0.6188508789270706
ENSG00000005238,0.0792610491748748,0.1986398981531645,0.0794672759072408
ENSG00000167825,0.1392617026728316,0.255294940440827,-0.0708357389187927
ENSG00000161513,0.3273632974430576,0.2445313906065861,0.3976445140264297
ENSG00000085224,0.2335341185353507,0.1392541221033325,0.183734607520067
ENSG00000182111,0.3029777815485713,0.2576178814384652,0.0212600666542655
ENSG00000122359,0.4124954373600484,0.4434021727793718,0.4281668588202674
ENSG00000140749,0.1876835569068428,0.2051717676565372,0.1125512573076473
ENSG00000068024,0.1387730831661257,0.1300135973370126,-0.1393874301824249
ENSG00000275691,,,
ENSG00000116266,0.1745643605176582,0.0978949257273373,-0.119251370963526
ENSG00000169379,0.2644254293086658,0.3810644826473833,0.0767786497074407
ENSG00000166546,0.1109287743089485,0.1325489989504834,-0.0204351123702163
ENSG00000179407,0.1202439699170124,-0.0012968825155816,-0.1308488969458392
ENSG00000196734,0.2288664087088705,0.2189896639304637,-0.0572554180768684
ENSG00000149599,0.3205060270774693,0.3809541869313045,0.3211493649417306
ENSG00000161609,0.0890663369483483,0.1533114416406102,0.1041497833228161
ENSG00000163132,0.2530013272499629,0.0902377191667082,0.1224821493733348
ENSG00000168952,0.381407928220908,0.2936143366658676,0.491305985057592
ENSG00000083720,0.0845501651556569,-0.0688409290020879,0.0472478814068431
ENSG00000184227,0.7672446295993809,0.7410730582952051,0.7264698763821726
ENSG00000168970,,,
ENSG00000101193,0.2380188987813775,0.1819738603958366,0.0788663765572507
ENSG00000104177,0.1165276229214153,-0.210998132772737,0.0325939446759764
ENSG00000135372,0.2248345233766389,0.3642220713694747,-0.0098365268793641
ENSG00000104998,0.328406929822209,0.344029577135001,0.0427086669035857
ENSG00000138271,0.2192514150982973,0.0673489652785622,-0.0678231744637583
ENSG00000126882,0.0681532087823507,0.051613803305417,-0.0972409486276109
ENSG00000213445,0.1576167926704394,0.0478004248753318,0.0327916024897271
ENSG00000156171,0.3830533642170655,0.4648606843612968,0.3419198449113806
ENSG00000121578,0.218608790518249,0.2623990733288316,0.2714563319178637
ENSG00000187902,0.3700309420803046,0.2653586118926221,0.1442067302612368
ENSG00000135631,0.1235615619526122,0.0388694779945232,0.0768086531274803
ENSG00000054983,0.3842308600716189,0.2397931896944401,0.227470801949971
ENSG00000119917,0.140611253595039,-0.2301756035307798,-0.1136523796933182
ENSG00000261667,0.0616718840111348,0.0506495446500382,0.0771212920494657
ENSG00000144231,0.4539348712718221,0.3567147237548075,0.3985281729259136
ENSG00000122694,0.3391465104508029,0.4210071323385418,0.3355212762858808
ENSG00000254706,0.1167729253939633,0.0640951173975421,0.1613437901558526
ENSG00000130640,0.1769251809903787,0.183037512033071,-0.028260738231244
ENSG00000174498,0.2464768602442527,0.1724055666054313,0.0816593175574688
ENSG00000105246,0.1727712648401659,0.0485930802965643,0.088631533247829
ENSG00000105518,0.0834937692570662,-0.0365733250762001,-0.0723062101016035
ENSG00000188389,0.0977846757800104,-0.0081830861806695,0.1329190020747953
ENSG00000278705,0.2073444670112237,0.0989922334178666,0.1303864551454918
ENSG00000002834,0.1931384594237561,0.1242334437320131,0.0681254481043341
ENSG00000154359,0.20885510658621,0.2710266263307871,0.1662761421620222
ENSG00000166592,0.276998912576291,0.1946386124388474,0.2882671969169362
ENSG00000125846,,,
ENSG00000277058,0.2935893141936533,0.2332703019533146,0.0029234134236246
ENSG00000164253,0.0766881652567628,-0.1160599747747395,-0.1687928996311443
ENSG00000100678,0.1729005521332001,0.0241486436874461,-0.0703884627306211
ENSG00000162378,0.2939208224334527,0.3082294119851547,0.2722330774622354
ENSG00000176782,0.0645532063047817,-0.1108046400452877,0.2692002831626448
ENSG00000117616,0.0750049190817854,0.2031103996136684,-0.1637655824709571
ENSG00000198443,0.0446961221957957,-0.1138129663067104,0.0180989924745672
ENSG00000197299,0.0505345928451628,0.115700401848224,-0.2206581795468076
ENSG00000075275,0.102302422462951,-0.1080962595902432,0.1566156084962749
ENSG00000188372,0.6392042802375832,0.5376532986927947,0.5938948645599759
ENSG00000173369,0.3057733174449004,0.2241281839872553,-0.071664292834914
ENSG00000276043,0.264714230338717,0.1541913360213038,0.0237399753876725
ENSG00000174059,0.070493118319165,-0.1218702986700654,-0.0988695018597171
ENSG00000167552,0.1659142746324152,-0.0055663829942836,0.0410585388578197
ENSG00000103021,0.2582022408290918,0.2129695898366495,0.2268288284001887
ENSG00000260220,0.0818578753178764,0.0322744649474837,0.1154845659353991
ENSG00000179715,0.2118049023917266,0.2049610038290476,0.1132117938992752
ENSG00000163359,0.0968669860920824,0.0123594333723474,0.0896644673015298
ENSG00000146678,,,
ENSG00000143341,0.0839395148670767,-0.1771647719476288,0.0708601556627984
ENSG00000273274,0.2924164136305144,0.2705822961950017,0.1470493390820612
ENSG00000104714,0.3715821272868773,0.4195799432269574,0.2786487099569684
ENSG00000198246,0.1881866217900746,0.1884951106267465,0.2823807101511456
ENSG00000183770,,,
ENSG00000168495,0.2276642134602662,0.2635243419639757,0.2317459646524008
ENSG00000138738,0.0728712922405553,-0.1017665893603204,0.0209998397600772
ENSG00000136935,0.1180354473130691,0.0453627334124835,0.1429484175789639
ENSG00000250673,0.2185625390239293,0.1902594990662442,0.1609598714716467
ENSG00000108774,0.1436436308577497,0.2270367174565234,0.3095485933148431
ENSG00000092421,0.085580957531693,-0.0817870979227013,0.0935145959503842
ENSG00000102468,0.1558389453277536,0.1452829950483994,0.0866223474859627
ENSG00000123454,0.5514585984157779,0.5124633365398145,0.510990135452599
ENSG00000123453,0.3615445181346622,0.1433253868893536,0.3836471594247576
ENSG00000221880,0.0876320854724878,0.1166749890295125,-0.0194669759945988
ENSG00000269113,0.1229227792045014,0.173491506645931,-0.1251783246722882
ENSG00000155561,0.203238242490676,0.2249703923617055,0.0670671074176851
ENSG00000198435,0.1428211910259478,-0.0097659640413442,0.0619864589366505
ENSG00000181585,0.2865899264549076,0.1241452245451045,0.2644519386779274
ENSG00000148660,0.1445272228010858,0.1713315733273534,0.0041731747020241
ENSG00000181656,0.2661079267242236,0.1214326778435076,0.0741664309653392
ENSG00000187238,0.082357919538141,-0.120751492202784,0.024178953854326
ENSG00000105929,0.218732226699014,0.2014208662355463,0.1774188849742799
ENSG00000153037,0.3060844536569915,0.3528424385651692,0.3332497816458266
ENSG00000225940,0.1121925627642523,-0.073427094682876,0.0678832192693074
ENSG00000070081,0.3769553310887628,0.3059809937892545,0.4028392607066006
ENSG00000164089,0.202541362313276,0.1756619744104545,0.0039477443099706
ENSG00000214021,0.3799001771640731,0.4243362573933459,0.4017883286001072
ENSG00000223614,0.0930944346203223,0.0158631846482179,0.1202383454167604
ENSG00000108671,0.212070968679516,0.1500588831703848,-0.1425318121734933
ENSG00000127366,0.3530084615412537,0.334052885816829,0.3830984685984616
ENSG00000122870,0.254951169236654,0.2185816902833599,0.363609979884214
ENSG00000173013,0.1811336067868681,0.2113526445325693,-0.0170981083671879
ENSG00000143627,0.11441418690195,0.2494857322721994,0.1540409799135884
ENSG00000105939,0.3583651288525707,0.3701044180064846,-0.0230963430670693
ENSG00000007376,0.3121533014983301,0.3133463716057801,0.3096939446049486
ENSG00000205835,0.1263825286173838,-0.0522666771487427,0.0656369717584697
ENSG00000244165,,,
ENSG00000171159,0.2023116246472391,0.21879207175412,-0.2183149084989716
ENSG00000176299,0.0946347945914832,0.017282650587145,0.081814551864839
ENSG00000213923,0.2575797863986377,0.221770907632453,0.2139138675594953
ENSG00000185479,0.1323493997811121,0.092711148426934,-0.0450278492855824
ENSG00000160229,0.4512978121822434,0.2919664876302983,0.3284573673427549
ENSG00000188334,0.3273755013420739,0.1158603292716713,0.1025638714448566
ENSG00000113916,0.0553209516659423,-0.1141131656480228,-0.0081160776054734
ENSG00000175106,0.6408962637377865,0.6535747623579137,0.6113643579793289
ENSG00000205497,0.0967669449321862,-0.0534235779959271,0.1772531377778802
ENSG00000142065,0.1282025000520885,0.1574725532448055,0.0896937702276449
ENSG00000178860,0.2025749597779738,0.088508223322198,0.2119417349757127
ENSG00000064489,0.1173000038423711,-0.0807886629981838,-0.0512898304855095
ENSG00000165475,0.262316391031937,0.2099012468877139,0.0743159015544528
ENSG00000281887,0.2395548984131849,0.2341934167998717,0.0300940814063076
ENSG00000139915,0.1219710318363932,0.0958059450628253,0.0059172392638109
ENSG00000230347,,,
ENSG00000170049,0.2528557885464516,0.2584836025981163,0.0586119516730969
ENSG00000256407,0.1991909709448805,0.1658938441877273,0.2297847788166398
ENSG00000186416,0.1489702126045981,0.2731257445171811,-0.0889286150020024
ENSG00000107863,0.3195321034928314,0.1644307059683623,0.0890636644058836
ENSG00000188393,0.6403797775350212,0.6644786451193085,0.7865746039376526
ENSG00000120280,0.283105417400307,0.2468698302808959,0.0299637130861063
ENSG00000008869,0.149567123969403,0.1557573915467982,-0.0623998034418151
ENSG00000236424,0.0958090675979606,-0.0540593147327213,0.1577472198288231
ENSG00000106571,0.1040985529082207,0.0583439645752124,-0.1175049753248356
ENSG00000106536,0.1207624744392065,0.0422790204300112,0.0774675996125052
ENSG00000135404,0.2214554879349794,0.1394262394796933,0.0494387564662994
ENSG00000113594,0.1062220086710509,-0.0051458330217921,0.0185631311814753
ENSG00000129315,0.1083890307192144,0.0464727941327442,0.146327107381638
ENSG00000118137,0.1228590380838244,-0.0249266953001711,-0.0082156692132941
ENSG00000133059,0.2687429283715331,0.3572442638743545,0.399474617263017
ENSG00000264187,0.311804593792091,0.1558052846960261,0.1954705535080983
ENSG00000134258,0.082819005585284,0.2039889191319629,0.0715224772852973
ENSG00000101868,0.2260409257230674,0.2613900011949286,0.0341297793922554
ENSG00000163705,0.1815323826840186,0.004072294076842,-0.0849962353060724
ENSG00000085741,0.1605031566223669,0.2024188139881178,0.1352429560636607
ENSG00000184160,0.1299455503826091,0.1786006286994571,-0.0618366115574415
ENSG00000184108,0.4584733121618192,0.3167037334027507,0.3792623386737875
ENSG00000186970,0.058421937912775,-0.1122392880957366,-0.0984113085083245
ENSG00000204086,0.1607434943640545,0.1995968910663869,0.0376689045875104
ENSG00000110031,0.1883014790159884,0.185351291051651,0.1140644738137897
ENSG00000125730,0.1411367613712071,-0.1838501822780599,0.1099659249662518
ENSG00000139971,0.2758559499775609,0.1458496091003496,0.3011869236080604
ENSG00000168710,0.0887544581486429,-0.156742079598182,-0.0605713995498563
ENSG00000172785,0.6552292780795591,0.553188598933368,0.5723775737379636
ENSG00000204300,0.0693586887666558,0.1472450817383149,-0.0866852637971216
ENSG00000011105,0.230366006798094,0.279733938819217,-0.0194127630458042
ENSG00000166803,0.1359324463234116,-0.1672499336816944,-0.1019427626832427
ENSG00000112796,0.3512274634112698,0.1979256328652174,0.3745476971077514
ENSG00000187260,0.3232626597611515,0.1643683342541424,0.3114050323885921
ENSG00000131724,0.2051084134376499,0.1456656542331667,0.0489937275349631
ENSG00000149201,0.3594675321643151,0.1428027724551374,0.3327507747672124
ENSG00000186965,0.1243163455868781,0.1844977148165855,0.0357833037663784
ENSG00000133731,0.2857459065526754,0.4044262131118348,0.3902468522900434
ENSG00000100479,0.2757949786529451,0.1503853414817894,-0.134293335370533
ENSG00000117408,,,
ENSG00000054598,0.0965804331256087,0.0701718081241264,-0.0656856887699132
ENSG00000153531,0.330887831494016,0.2283939453375472,0.0638197836495905
ENSG00000169359,0.1751182121267144,0.2093600641271162,0.2785026810694652
ENSG00000114739,0.143012276030307,0.0115113983492067,0.0412552859689097
ENSG00000179698,0.7832309550554648,0.7622743295587198,0.8234899598893674
ENSG00000100526,0.1003289666927101,0.1441122476598084,0.1465618605474254
ENSG00000130517,0.4060923464358695,0.4921143351529999,0.4705584804525216
ENSG00000103494,0.2539426679962509,0.1739833208846076,0.1278754059976172
ENSG00000118271,0.1008791367096955,0.114870321091842,0.1720744407909068
ENSG00000203546,0.3793186178250533,0.4340394166956191,0.1888236314351259
ENSG00000099985,0.360854268628184,0.1837917288629978,-0.0373412894455219
ENSG00000104691,0.1964608337577751,0.1123290955205109,0.1083293508138714
ENSG00000163291,0.1956092256224595,0.3736414073842196,0.1833790230178966
ENSG00000120438,0.1739243462940602,0.252986438854424,0.1491196175680263
ENSG00000159399,0.3448020064889728,0.3321950041828606,-0.0602386818221727
ENSG00000206262,0.1331950483904644,0.0727281069797718,0.0566592160626473
ENSG00000119771,0.2449267057433677,0.1597741779953015,0.3581229488389614
ENSG00000026508,0.0735084880549243,-0.0919694743604699,-0.032592700498716
ENSG00000153230,0.1362826794615137,0.0662345786908165,0.021716053570268
ENSG00000050820,0.1837542422708775,0.1449334092578642,0.1544758234550859
ENSG00000266412,0.1121682173880076,-0.115000182547684,-0.0127195889162705
ENSG00000213030,0.1426296667322525,-0.0636747501874743,0.1819533424811994
ENSG00000145526,0.0976790386273146,0.0015565440261975,-0.1309052120337801
ENSG00000118520,0.2516437282110496,0.1581110195221934,0.1386952267798675
ENSG00000033327,0.3276203201317096,0.2426731980324699,0.1178909253528062
ENSG00000155636,0.1889749099601981,0.2299271393504592,-0.0325519209048961
ENSG00000147378,0.3786847267100021,0.3766997271488114,0.4431176955052603
ENSG00000163206,0.0397561336969853,0.0912963735692292,-0.1532433202810333
ENSG00000168301,0.1929816121691836,-0.1373139883828631,0.1365027777947855
ENSG00000012504,0.1450600687034017,0.0715127623659265,0.0040800823363392
ENSG00000005156,0.2938961291805685,0.174287447167621,0.117610787595704
ENSG00000136709,0.2924185310418075,0.2191953436189964,-0.0243795732843374
ENSG00000171815,0.2666489693903984,0.2393708018665276,0.0869195787200592
ENSG00000078098,0.2225046497326152,0.1432519623354065,-0.0477068204672789
ENSG00000028839,0.1188242833733117,0.0371054394393375,0.038760920043303
ENSG00000108509,0.0836261773956668,0.0154050853075715,0.2337870940642393
ENSG00000156650,0.1453007703282746,-0.1382277814104031,0.3262481666613273
ENSG00000081059,0.1283277179879538,0.1531828782119123,0.1450608725869722
ENSG00000166860,0.2355296773739658,0.2589147311136012,-0.0815724877209375
ENSG00000178473,0.211908521522479,0.1081905325297216,0.1589311703900606
ENSG00000203782,0.2359289381321061,0.3339476572650934,0.0742631289145168
ENSG00000133937,0.1533152058194773,0.2710446355107997,-0.0153742578565991
ENSG00000258472,0.0537317658592521,0.144498854798484,0.0257187559946361
ENSG00000128563,0.2566989051200148,0.2685894401027345,0.0864784027418257
ENSG00000179761,0.1356929088312102,0.0405147237270765,-0.1355937812494936
ENSG00000187862,0.2190795576885475,0.1476447820355659,-0.0776482502301484
ENSG00000196345,0.1911038439799535,0.188316070097368,0.2130955756752939
ENSG00000182533,0.3663920559934758,0.2476432986377752,-0.0678219467036145
ENSG00000145113,0.4847799930107628,0.314892875128785,0.2776476728367571
ENSG00000196865,0.2232191320198928,0.1922328567541358,0.0318327985953329
ENSG00000128918,0.0952006902013353,-0.1598611581203682,0.2024560433188831
ENSG00000248592,0.093250776959613,-0.0760012767682391,-0.0395502457501287
ENSG00000163462,0.3208460755970732,0.2113084633765496,-0.0718199367039462
ENSG00000174963,0.3286876237290413,0.2190695067329425,0.341935500809534
ENSG00000273291,0.084348368975656,-0.0621155071890756,-0.027745463734845
ENSG00000126464,0.1678320052669356,0.2271914736751742,0.1161316455275827
ENSG00000228474,0.0335338061021059,-0.1222151371448993,-0.1363171885280748
ENSG00000168876,0.1234149901025801,0.0015318715611874,-0.0297075583548574
ENSG00000263001,0.2477936924289402,0.2314229812142972,0.1268942624539447
ENSG00000156017,0.1103829118249258,0.1016106106617217,-0.1270208320998979
ENSG00000186300,0.2844906712748444,0.1738260555555637,-0.0710267884509899
ENSG00000176200,0.1031843559079766,0.0132435870918202,0.1091499754699189
ENSG00000151689,0.4285587943592857,0.4049705017668775,0.3785563456732481
ENSG00000135898,0.5354267266265772,0.5284207179705616,0.5356899322720124
ENSG00000154639,0.0580389863946123,-0.1113361225624795,0.1795493945422787
ENSG00000140015,0.1910184184544634,0.2251293027098091,-0.0404905562000967
ENSG00000101654,0.1584506671824846,0.1065208590606183,0.1038137367555231
ENSG00000106123,0.383806825934968,0.4897559054078391,0.5892352953761346
ENSG00000205186,,,
ENSG00000102575,0.3092160055536948,0.2223943107716752,0.3744445728016746
ENSG00000240542,0.1581738167991585,0.0486449445708945,0.2051640504828496
ENSG00000164056,0.4030238757112838,0.3534725114370897,0.2978078692868606
ENSG00000151876,0.2085832670944122,0.1146036603027454,0.007245042513286
ENSG00000158555,0.1778458864806506,0.0752639868832799,-0.0072535028448706
ENSG00000182256,0.2777901379631545,0.2594704632695245,-0.1220693037474174
ENSG00000141437,0.1258395180847547,-0.0999154107460314,0.0817661225630608
ENSG00000163682,0.6425666599283427,0.6303983277133076,0.7697931461522299
ENSG00000053108,0.137414473802534,0.1942233891886925,0.1448072249898099
ENSG00000137460,0.2552274442810162,0.2908999804305675,0.2930402432255847
ENSG00000049541,0.2590402323621443,0.1586904600410421,0.0799375176615972
ENSG00000205863,0.4096396367469739,0.4047943615389888,0.3697244391087615
ENSG00000172367,0.0838601043467219,0.0288231568702699,0.083660695057468
ENSG00000283755,0.3380693470982841,0.3880111766674956,0.0212710046608007
ENSG00000196850,0.1815421032446453,0.1194253963308514,-0.1114601418097461
ENSG00000153721,0.1334764198610712,-0.0065345876235945,0.0100301387056282
ENSG00000171793,0.2631747880981843,0.1431250522106288,0.0898774776662692
ENSG00000124333,,,
ENSG00000165370,0.1147548662197125,-0.0547792945611537,-0.0947084151780404
ENSG00000163785,0.2715516989483297,0.3229768311439352,-0.0186367413907794
ENSG00000114544,0.2568701489122431,0.3919704214677242,0.199063400934721
ENSG00000111962,0.1513334951657312,0.2026387384916779,0.1424812013545866
ENSG00000146648,0.2910876589874088,0.2625946138483496,0.3569498846146395
ENSG00000180090,0.1745972164255174,0.1223710755722311,0.1851621522953778
ENSG00000101222,0.2823694526453653,0.115961725989433,0.3674890761468988
ENSG00000120688,0.1688184961731032,-0.0136791869561046,0.1356434136235755
ENSG00000120071,0.3360847279543884,0.3336272046089361,0.3747322712860123
ENSG00000165502,0.4383554408492015,0.4832143794610864,0.4070299388198136
ENSG00000180667,0.2596416606210633,0.2209692749645397,0.2881066635683506
ENSG00000138395,0.2870122056490024,0.2398710079654098,0.0811071417341796
ENSG00000108179,0.2102935586890187,0.1318002961930809,0.0568219598460227
ENSG00000104327,0.1900848593189157,0.1992449025138515,0.0575775980741418
ENSG00000162999,0.152053402951973,0.096293027470518,0.069123795104852
ENSG00000132740,0.4000838894366112,0.3606057504824864,0.3546102253077731
ENSG00000112320,0.0448418604978316,-0.1411237220716466,-0.2122414209089349
ENSG00000170525,0.1200866092398691,-0.0963340299409228,-0.0885606779162157
ENSG00000165555,0.2842823011390161,0.3342133101712884,0.3617663770032253
ENSG00000166432,0.2916771745984212,0.2141314973047617,0.0571841562726424
ENSG00000084734,0.2620956436584586,0.1688387288981956,-0.0825177139418041
ENSG00000198258,0.2055326216043861,0.1482547971913455,-0.0389314672499048
ENSG00000167460,0.4150754226214293,0.2702846765965984,0.1426190552420635
ENSG00000149798,0.218325457368492,0.1686389651571669,0.2268431775412772
ENSG00000153404,0.2078530048797488,0.1201774500037153,0.023531049739063
ENSG00000103269,0.0718967089286179,0.0150015266587349,-0.0988409456429224
ENSG00000169660,0.3406798653394673,0.2905448673036528,0.2779998705998255
ENSG00000136875,0.4095879237244513,0.3367332013237342,0.4764603770669876
ENSG00000226174,0.1263390754526635,0.2444836449126674,0.1987903241386184
